         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          76	      10.145	     -10.009	  1.0000e-05	  1.4316e-04	  9.3490e-07	  7.0176e-05	  1.0042e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.8557	     -1.1665	
           4	       react	           1	         -99	           0	          77	     10.1842	    -10.0594	  1.0000e-05	  1.6312e-04	  9.0116e-07	  8.0210e-05	  1.0034e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.9727	     -1.2835	
           4	       react	           1	         -99	           0	          78	     10.2178	    -10.1036	  1.0000e-05	  1.8310e-04	  8.7299e-07	  9.0238e-05	  1.0028e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -9.0754	     -1.3862	
           4	       react	           1	         -99	           0	          79	     10.2471	     -10.143	  1.0000e-05	  2.0307e-04	  8.4877e-07	  1.0026e-04	  1.0024e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -9.1668	     -1.4776	
           4	       react	           1	         -99	           0	          80	     10.2729	    -10.1785	  1.0000e-05	  2.2305e-04	  8.2751e-07	  1.1028e-04	  1.0021e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -9.2492	     -1.5600	
           4	       react	           1	         -99	           0	          81	     10.4277	    -10.4119	  1.0000e-04	  4.2292e-04	  6.9020e-07	  2.1042e-04	  1.0014e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	     -9.7998	     -2.1106	
           4	       react	           1	         -99	           0	          82	     10.5033	    -10.5451	  1.0000e-04	  6.2284e-04	  6.0722e-07	  3.1050e-04	  1.0008e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.1264	     -2.4372	
           4	       react	           1	         -99	           0	          83	     10.5496	    -10.6369	  1.0000e-04	  8.2279e-04	  5.4653e-07	  4.1056e-04	  1.0006e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.3597	     -2.6705	
           4	       react	           1	         -99	           0	          84	     10.5815	    -10.7064	  1.0000e-04	  1.0228e-03	  4.9894e-07	  5.1061e-04	  1.0005e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.5417	     -2.8525	
           4	       react	           1	         -99	           0	          85	     10.6049	    -10.7619	  1.0000e-04	  1.2227e-03	  4.6017e-07	  6.1065e-04	  1.0004e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.6910	     -3.0018	
           4	       react	           1	         -99	           0	          86	      10.623	    -10.8079	  1.0000e-04	  1.4227e-03	  4.2777e-07	  7.1068e-04	  1.0003e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.8178	     -3.1286	
           4	       react	           1	         -99	           0	          87	     10.6375	    -10.8471	  1.0000e-04	  1.6227e-03	  4.0019e-07	  8.1071e-04	  1.0003e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -10.9279	     -3.2387	
           4	       react	           1	         -99	           0	          88	     10.6493	    -10.8811	  1.0000e-04	  1.8227e-03	  3.7636e-07	  9.1073e-04	  1.0002e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -11.0253	     -3.3361	
           4	       react	           1	         -99	           0	          89	     10.6592	    -10.9111	  1.0000e-04	  2.0227e-03	  3.5553e-07	  1.0108e-03	  1.0002e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -11.1127	     -3.4235	
           4	       react	           1	         -99	           0	          90	     10.6676	     -10.938	  1.0000e-04	  2.2227e-03	  3.3714e-07	  1.1108e-03	  1.0002e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -11.1918	     -3.5026	
           4	       react	           1	         -99	           0	          91	     10.7125	    -11.1122	  1.0000e-03	  4.2231e-03	  2.2683e-07	  2.1109e-03	  1.0001e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -11.7326	     -4.0434	
           4	       react	           1	         -99	           0	          92	     10.7312	    -11.2114	  1.0000e-03	  6.2238e-03	  1.7443e-07	  3.1109e-03	  1.0001e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -12.0607	     -4.3715	
           4	       react	           1	         -99	           0	          93	     10.7416	    -11.2805	  1.0000e-03	  8.2248e-03	  1.4341e-07	  4.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -12.2971	     -4.6079	
           4	       react	           1	         -99	           0	          94	     10.7483	    -11.3333	  1.0000e-03	  1.0226e-02	  1.2277e-07	  5.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -12.4819	     -4.7927	
           4	       react	           1	         -99	           0	          95	      10.753	    -11.3762	  1.0000e-03	  1.2228e-02	  1.0798e-07	  6.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -12.6337	     -4.9445	
           4	       react	           1	         -99	           0	          96	     10.7566	    -11.4121	  1.0000e-03	  1.4230e-02	  9.6817e-08	  7.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -12.7625	     -5.0733	
           4	       react	           1	         -99	           0	          97	     10.7594	    -11.4431	  1.0000e-03	  1.6232e-02	  8.8076e-08	  8.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -12.8744	     -5.1852	
